,stop_name,platform_code,asw_node_id,asw_stop_id,asw_ids
13717,"Hořovice,nám.B.Němcové",1,9618,1,9618_1
13718,"Hořovice,nám.B.Němcové",2,9618,2,9618_2
13719,"Hořovice,nám.B.Němcové",3,9618,3,9618_3
13720,"Hořovice,nám.B.Němcové",4,9618,4,9618_4
13721,"Hořovice,nám.B.Němcové",5,9618,5,9618_5
13722,"Hořovice,nám.B.Němcové",6,9618,6,9618_6
13723,"Hořovice,nám.B.Němcové",7,9618,7,9618_7
13724,"Hořovice,nám.B.Němcové",8,9618,8,9618_8
13725,"Hořovice,nám.B.Němcové",9,9618,9,9618_9
13726,"Ondřejov,Dlážděná",A,9619,1,9619_1
13727,"Ondřejov,Dlážděná",B,9619,2,9619_2
13728,"Kralupy n.Vlt.,Hybešova",A,9620,1,9620_1
13729,"Kralupy n.Vlt.,Hybešova",B,9620,2,9620_2
13730,"Dobříš,lom",A,9621,1,9621_1
13731,"Dobříš,lom",B,9621,2,9621_2
13732,"Dobříš,Statek",A,9622,1,9622_1
13733,"Dobříš,Statek",B,9622,2,9622_2
13734,"Dobříš,Svatá Anna",A,9623,1,9623_1
13735,"Dobříš,Svatá Anna",B,9623,2,9623_2
13736,"Bohutín,škola",A,9624,1,9624_1
13737,"Bohutín,škola",B,9624,2,9624_2
13738,"Bohutín,škola",C,9624,3,9624_3
13739,"Rosovice,Sychrov",A,9625,1,9625_1
13740,"Rosovice,Sychrov",B,9625,2,9625_2
13741,Rosovice,A,9626,1,9626_1
13742,"Rosovice,dolní Holšiny",A,9627,1,9627_1
13743,"Rosovice,dolní Holšiny",B,9627,2,9627_2
13744,"Rosovice,Holšiny",A,9628,1,9628_1
13745,"Rosovice,Holšiny",B,9628,2,9628_2
13746,"Rosovice,Kamenný Dvůr",A,9629,1,9629_1
13747,"Rosovice,Kamenný Dvůr",B,9629,2,9629_2
13748,"Buková u Příbramě,Na Vršku",A,9630,1,9630_1
13749,"Buková u Příbramě,Na Vršku",B,9630,2,9630_2
13750,Buková u Příbramě,A,9631,1,9631_1
13751,Buková u Příbramě,B,9631,2,9631_2
13752,"Pičín,U Hřbitova",A,9632,1,9632_1
13753,"Pičín,U Hřbitova",B,9632,2,9632_2
13754,Pičín,A,9633,1,9633_1
13755,Pičín,B,9633,2,9633_2
13756,"Pičín,Revoluční",A,9634,1,9634_1
13757,"Pičín,Revoluční",B,9634,2,9634_2
13758,"Pičín,Žírovy",A,9635,1,9635_1
13759,"Pičín,Žírovy",B,9635,2,9635_2
13760,Kotenčice,A,9636,1,9636_1
13761,Kotenčice,B,9636,2,9636_2
13762,Suchodol,A,9637,1,9637_1
13763,Suchodol,B,9637,2,9637_2
13764,"Suchodol,Líha",A,9638,1,9638_1
13765,"Suchodol,Líha",B,9638,2,9638_2
13766,Občov,A,9639,1,9639_1
13767,Občov,B,9639,2,9639_2
13768,"Občov,U Lesa",A,9640,1,9640_1
13769,"Občov,U Lesa",B,9640,2,9640_2
13770,"Obořiště,Lhotka",A,9641,1,9641_1
13771,"Obořiště,Lhotka",B,9641,2,9641_2
13772,Obořiště,A,9642,1,9642_1
13773,Obořiště,B,9642,2,9642_2
13774,"Obořiště,Vyšehrad",A,9643,1,9643_1
13775,"Obořiště,Vyšehrad",B,9643,2,9643_2
13776,Dlouhá Lhota,A,9644,1,9644_1
13777,Dlouhá Lhota,B,9644,2,9644_2
13778,"Drásov,Skalka,letiště",A,9645,1,9645_1
13779,"Drásov,Skalka,letiště",B,9645,2,9645_2
13780,"Drásov,Skalka",A,9646,1,9646_1
13781,"Drásov,Skalka",B,9646,2,9646_2
13782,"Drásov,Skalka",C,9646,3,9646_3
13783,"Drásov,Skalka",D,9646,4,9646_4
13784,"Drásov,Skalka",E,9646,5,9646_5
13785,"Drásov,Skalka",F,9646,6,9646_6
13786,"Dubno,restaurace",A,9647,1,9647_1
13787,"Dubno,restaurace",B,9647,2,9647_2
13788,"Dubno,kaplička",A,9648,1,9648_1
13789,"Dubno,Učiliště",A,9649,1,9649_1
13790,"Dubno,Učiliště",B,9649,2,9649_2
13791,"Benátky n.Jiz.,Vaněčkova",A,9650,1,9650_1
13792,"Benátky n.Jiz.,Vaněčkova",B,9650,2,9650_2
13793,"Příbram,Bytíz,Věznice",A,9651,1,9651_1
13794,"Příbram,Bytíz",A,9652,1,9652_1
13795,"Háje,betonárna",A,9655,1,9655_1
13796,"Háje,betonárna",B,9655,2,9655_2
13797,"Háje,Na Važinách",A,9657,1,9657_1
13798,"Háje,Na Važinách",B,9657,2,9657_2
13799,Háje,A,9658,1,9658_1
13800,"Příbram,U Míků",A,9659,1,9659_1
13801,"Příbram,U Míků",B,9659,2,9659_2
13802,"Příbram,Hájecká",A,9660,1,9660_1
13803,"Příbram,Nová Hospoda",A,9661,1,9661_1
13804,"Příbram,Nová Hospoda",B,9661,2,9661_2
13805,"Příbram,Nová Hospoda Polní",A,9662,1,9662_1
13806,"Příbram,Nová Hospoda Polní",B,9662,2,9662_2
13807,"Příbram,Fibichova",A,9663,1,9663_1
13808,"Příbram,Fibichova",B,9663,2,9663_2
13809,"Příbram,Evropská",B,9665,2,9665_2
13810,"Příbram,Jinecká",A,9666,1,9666_1
13811,"Příbram,Jinecká",B,9666,2,9666_2
13812,"Trhové Dušníky,Litavka",A,9667,1,9667_1
13813,"Trhové Dušníky,Litavka",B,9667,2,9667_2
13814,Trhové Dušníky,A,9668,1,9668_1
13815,"Trhové Dušníky,Na Homoli",A,9669,1,9669_1
13816,"Trhové Dušníky,Na Homoli",B,9669,2,9669_2
13817,"Hluboš,Kardavec",A,9670,1,9670_1
13818,"Hluboš,Kardavec",B,9670,2,9670_2
13819,"Hluboš,Loudilka",A,9671,1,9671_1
13820,"Hluboš,Loudilka",B,9671,2,9671_2
13821,Hluboš,A,9672,1,9672_1
13822,Hluboš,B,9672,2,9672_2
13823,"Bratkovice,Dominikální Paseky,rozc.",A,9673,1,9673_1
13824,"Bratkovice,Dominikální Paseky,rozc.",B,9673,2,9673_2
13825,"Bratkovice,Dominikální Paseky",A,9674,1,9674_1
13826,Bratkovice,A,9675,1,9675_1
13827,Bratkovice,A,9675,11,9675_11
13828,Sádek,A,9676,1,9676_1
13829,Sádek,B,9676,2,9676_2
13830,"Drahlín,ObÚ",A,9677,1,9677_1
13831,"Drahlín,ObÚ",B,9677,2,9677_2
13832,Drahlín,A,9678,1,9678_1
13833,Drahlín,B,9678,2,9678_2
13834,"Drahlín,Malý Drahlín",A,9679,1,9679_1
13835,"Drahlín,Malý Drahlín",B,9679,2,9679_2
13836,Obecnice,A,9680,1,9680_1
13837,Obecnice,B,9680,2,9680_2
13838,Obecnice,C,9680,3,9680_3
13839,Obecnice,D,9680,4,9680_4
13840,"Obecnice,Šachta",A,9681,1,9681_1
13841,"Obecnice,Šachta",B,9681,2,9681_2
13842,"Obecnice,U Dušků",A,9682,1,9682_1
13843,"Obecnice,U Dušků",B,9682,2,9682_2
13844,"Obecnice,U Hlinovky",A,9683,1,9683_1
13845,"Obecnice,U Hlinovky",B,9683,2,9683_2
13846,"Obecnice,Oseč,Pod Třemošnou",A,9684,1,9684_1
13847,"Obecnice,Oseč,Pod Třemošnou",B,9684,2,9684_2
13848,"Obecnice,Oseč",A,9685,1,9685_1
13849,"Obecnice,Oseč",B,9685,2,9685_2
13850,"Podlesí,Dubová hora",A,9686,1,9686_1
13851,"Podlesí,Dubová hora",B,9686,2,9686_2
13852,"Podlesí,Nové Podlesí",A,9687,1,9687_1
13853,"Podlesí,Nové Podlesí",B,9687,2,9687_2
13854,"Podlesí,u vrby",A,9688,1,9688_1
13855,"Podlesí,u vrby",B,9688,2,9688_2
13856,Podlesí,A,9689,1,9689_1
13857,Podlesí,B,9689,2,9689_2
13858,U Uhříněveské obory,A,9690,1,9690_1
13859,Bečovská,A,9691,1,9691_1
13860,Bečovská,B,9691,2,9691_2
13861,Dubečský hřbitov,A,9692,1,9692_1
13862,Dubečský hřbitov,B,9692,2,9692_2
13863,Perspektivní,A,9694,1,9694_1
13864,Perspektivní,B,9694,2,9694_2
13865,"Příbram,Kovohutě",A,9695,1,9695_1
13866,"Příbram,průmyslová zóna",A,9696,1,9696_1
13867,"Příbram,průmyslová zóna",B,9696,2,9696_2
13868,"Příbram,Lidl",A,9697,1,9697_1
13869,"Příbram,Kaufland",A,9698,1,9698_1
13870,"Příbram,Kaufland",B,9698,2,9698_2
13871,"Příbram,Žižkova",A,9699,1,9699_1
13872,"Příbram,Žižkova",B,9699,2,9699_2
13873,"Příbram,Žižkova",C,9699,3,9699_3
13874,"Příbram,K Podlesí",A,9700,1,9700_1
13875,"Příbram,K Podlesí",B,9700,2,9700_2
13876,"Příbram,Pragovka",A,9701,1,9701_1
13877,"Příbram,Pragovka",B,9701,2,9701_2
13878,"Příbram,Plynárenská",A,9702,1,9702_1
13879,"Příbram,Plynárenská",B,9702,2,9702_2
13880,"Příbram,DISA",A,9703,1,9703_1
13881,"Příbram,RAVAK",A,9704,1,9704_1
13882,"Příbram,RAVAK",B,9704,2,9704_2
13883,"Příbram,Velkosklady",A,9705,1,9705_1
13884,"Příbram,Velkosklady",B,9705,2,9705_2
13885,"Příbram,Obecnická",A,9706,1,9706_1
13886,"Příbram,Obecnická",B,9706,2,9706_2
13887,"Příbram,Sevastopolské nám.",A,9707,1,9707_1
13888,"Příbram,Balbínova",B,9707,2,9707_2
13889,"Příbram,Svatá Hora",A,9708,1,9708_1
13890,"Příbram,Svatá Hora",B,9708,2,9708_2
13891,"Příbram,Svatá Hora areál",A,9709,1,9709_1
13892,"Příbram,Svatá Hora areál",B,9709,2,9709_2
13893,"Příbram,Pod Hvězdárnou",A,9710,1,9710_1
13894,"Příbram,Pod Hvězdárnou",B,9710,2,9710_2
13895,"Příbram,Koperníkova",A,9711,1,9711_1
13896,"Příbram,Koperníkova",B,9711,2,9711_2
13897,"Příbram,Jiráskovy sady",A,9712,1,9712_1
13898,"Příbram,Jiráskovy sady",D,9712,2,9712_2
13899,"Příbram,Jiráskovy sady",C,9712,3,9712_3
13900,"Příbram,Jiráskovy sady",F,9712,4,9712_4
13901,"Příbram,Jiráskovy sady",E,9712,5,9712_5
13902,"Příbram,Jiráskovy sady",B,9712,6,9712_6
13903,"Příbram,Orlov,U Kříže",A,9713,1,9713_1
13904,"Příbram,Orlov,U Kříže",B,9713,2,9713_2
13905,"Příbram,Orlov,Kaplička",A,9714,1,9714_1
13906,"Příbram,Orlov,Kaplička",B,9714,2,9714_2
13907,"Příbram,Orlov",A,9715,1,9715_1
13908,"Příbram,Orlov",B,9715,2,9715_2
13909,"Příbram,Nemocnice",A,9716,1,9716_1
13910,"Příbram,Plzeňská",A,9717,1,9717_1
13911,"Příbram,nám.T.G.M.",B,9717,2,9717_2
13912,"Příbram,nám.T.G.M.",C,9717,3,9717_3
13913,"Příbram,Milínská",A,9718,1,9718_1
13914,"Příbram,Milínská",B,9718,2,9718_2
13915,"Příbram,Milínská-Mixova",A,9719,1,9719_1
13916,"Příbram,Milínská-Mixova",B,9719,2,9719_2
13917,"Příbram,Mixova",C,9719,3,9719_3
13918,"Příbram,pod Kaňkou",A,9720,1,9720_1
13919,"Příbram,pod Kaňkou",B,9720,2,9720_2
13920,"Příbram,Barandov",A,9721,1,9721_1
13921,"Příbram,Sázky",A,9722,1,9722_1
13922,"Příbram,Sázky",B,9722,2,9722_2
13923,"Příbram,Slivických bojovníků",A,9723,1,9723_1
13924,"Lhota u Příbramě,točna",A,9725,1,9725_1
13925,"Lhota u Příbramě,MŠ",A,9726,1,9726_1
13926,"Lhota u Příbramě,MŠ",B,9726,2,9726_2
13927,"Lhota u Příbramě,Prodejna",A,9727,1,9727_1
13928,"Lhota u Příbramě,Prodejna",B,9727,2,9727_2
13929,Logistická zóna Horní Počernice,A,9728,1,9728_1
13930,Delta,A,9729,1,9729_1
13931,"Příbram,Československé armády",A,9730,1,9730_1
13932,"Příbram,Československé armády",B,9730,2,9730_2
13933,"Příbram,Na Cihelně",A,9731,1,9731_1
13934,"Příbram,Na Cihelně",B,9731,2,9731_2
13935,"Příbram,Hornických učňů",A,9732,1,9732_1
13936,"Příbram,Hornických učňů",B,9732,2,9732_2
13937,"Příbram,Politických vězňů",A,9733,1,9733_1
13938,"Příbram,Politických vězňů",B,9733,2,9733_2
13939,"Příbram,II.poliklinika",A,9734,1,9734_1
13940,"Příbram,II.poliklinika",C,9734,2,9734_2
13941,"Příbram,II.poliklinika",E,9734,3,9734_3
13942,"Příbram,II.poliklinika",D,9734,4,9734_4
13943,"Příbram,II.poliklinika",B,9734,5,9734_5
13944,"Příbram,nám.17.listopadu",A,9735,1,9735_1
13945,"Příbram,nám.17.listopadu",B,9735,2,9735_2
13946,"Příbram,Kladenská",A,9736,1,9736_1
13947,"Příbram,Kladenská",B,9736,2,9736_2
13948,"Příbram,Březové Hory,Karla Pobudy",A,9737,1,9737_1
13949,"Příbram,Březové Hory",A,9738,1,9738_1
13950,"Příbram,Březové Hory",B,9738,2,9738_2
13951,"Příbram,Březové Hory,nám.",A,9739,1,9739_1
13952,"Příbram,Březové Hory,nám.",B,9739,2,9739_2
13953,"Příbram,Březové Hory,domov seniorů",C,9739,3,9739_3
13954,"Příbram,Březové Hory,Mariánská",A,9740,1,9740_1
13955,"Příbram,Březové Hory,Mariánská",B,9740,2,9740_2
13956,"Příbram,Březové Hory,Rožmitálská",A,9741,1,9741_1
13957,"Příbram,Březové Hory,Rožmitálská",B,9741,2,9741_2
13958,"Příbram,Březové Hory,stadion",A,9742,1,9742_1
13959,"Příbram,Březové Hory,stadion",B,9742,2,9742_2
13960,"Příbram,Lazec",A,9743,1,9743_1
13961,"Příbram,Lazec",B,9743,2,9743_2
13962,"Příbram,Kozičín",A,9744,1,9744_1
13963,"Příbram,Šachetní",A,9745,1,9745_1
13964,"Příbram,Slunná",A,9746,1,9746_1
13965,"Příbram,Drkolnov",A,9747,1,9747_1
13966,"Příbram,Drkolnov",B,9747,2,9747_2
13967,"Příbram,Podbrdská",A,9748,1,9748_1
13968,"Příbram,Podbrdská",B,9748,2,9748_2
13969,"Příbram,Seifertova",A,9749,1,9749_1
13970,"Příbram,Seifertova",B,9749,2,9749_2
13971,"Příbram,Archiv",A,9750,1,9750_1
13972,"Příbram,Archiv",B,9750,2,9750_2
13973,"Příbram,III.poliklinika",A,9751,1,9751_1
13974,"Příbram,III.poliklinika",B,9751,2,9751_2
13975,"Příbram,Školní",A,9752,1,9752_1
13976,"Příbram,Školní",B,9752,2,9752_2
13977,"Příbram,Zdaboř,Žežická",A,9753,1,9753_1
13978,"Příbram,Zdaboř,Žežická",B,9753,2,9753_2
13979,"Příbram,Školní kruhový objezd",C,9753,3,9753_3
13980,"Příbram,Školní kruhový objezd",D,9753,4,9753_4
13981,"Příbram,Zdaboř,Nemocnice",A,9754,1,9754_1
13982,"Příbram,Zdaboř,Nemocnice",B,9754,2,9754_2
13983,"Příbram,Zdaboř,Brodská",A,9755,1,9755_1
13984,"Příbram,Zdaboř,Brodská",B,9755,2,9755_2
13985,"Příbram,Zdaboř,Fialka",A,9756,1,9756_1
13986,"Příbram,Zdaboř,Komerční zóna",A,9757,1,9757_1
13987,"Příbram,Zdaboř,Komerční zóna",B,9757,2,9757_2
13988,"Příbram,Zdaboř,u Pletánků",A,9758,1,9758_1
13989,"Příbram,Zdaboř,u Pletánků",B,9758,2,9758_2
13990,"Příbram,Zdaboř",A,9759,1,9759_1
13991,"Příbram,Zdaboř",B,9759,2,9759_2
13992,"Příbram,Zdaboř,Červená",A,9760,1,9760_1
13993,"Příbram,Žežice,Žežičky",A,9761,1,9761_1
13994,"Příbram,Žežice,Žežičky",B,9761,2,9761_2
13995,"Příbram,Žežice,u křížku",A,9762,1,9762_1
13996,"Příbram,Žežice,u křížku",B,9762,2,9762_2
13997,"Příbram,Žežice",A,9763,1,9763_1
13998,"Bohutín,Vysoká Pec,zahrádky",A,9764,1,9764_1
13999,"Bohutín,Vysoká Pec,zahrádky",B,9764,2,9764_2
14000,"Bohutín,Vysoká Pec",A,9765,1,9765_1
14001,"Bohutín,Vysoká Pec",B,9765,2,9765_2
14002,"Bohutín,Vysoká Pec",C,9765,3,9765_3
14003,"Bohutín,Vysoká Pec",D,9765,4,9765_4
14004,"Bohutín,Vysoká Pec,sídl.",A,9766,1,9766_1
14005,"Bohutín,Havírna",A,9767,1,9767_1
14006,"Bohutín,Havírna",B,9767,2,9767_2
14007,Bohutín,A,9768,1,9768_1
14008,Bohutín,B,9768,2,9768_2
14009,"Bohutín,zbrojnice",A,9769,1,9769_1
14010,"Bohutín,zbrojnice",B,9769,2,9769_2
14011,"Bohutín,bytovky",A,9770,1,9770_1
14012,"Bohutín,bytovky",B,9770,2,9770_2
14013,"Bohutín,hřiště",A,9771,1,9771_1
14014,"Hýskov,u hřbitova",A,9773,1,9773_1
14015,"Hýskov,u hřbitova",B,9773,2,9773_2
14016,"Nižbor,Stradonice,lávka",A,9774,1,9774_1
14017,"Nižbor,Stradonice,lávka",B,9774,2,9774_2
14018,"Nižbor,Šnárová",A,9775,1,9775_1
14019,"Nižbor,Šnárová",B,9775,2,9775_2
14020,"Nižbor,u lípy",A,9776,1,9776_1
14021,"Nižbor,u lípy",B,9776,2,9776_2
14022,"Nižbor,Stradonice,u hřbitova",A,9777,1,9777_1
14023,"Nižbor,Stradonice,náves",A,9778,1,9778_1
14024,"Hořovice,Letná",A,9779,1,9779_1
14025,"Hořovice,Letná",B,9779,2,9779_2
14026,"Hořovice,Letná",C,9779,3,9779_3
14027,"Hořovice,u zámku",A,9780,1,9780_1
14028,"Hořovice,u zámku",B,9780,2,9780_2
14029,"Hořovice,nemocnice",A,9781,1,9781_1
14030,"Hořovice,nemocnice",B,9781,2,9781_2
14031,"Hořovice,nemocnice rozc.",A,9782,1,9782_1
14032,"Hořovice,nemocnice rozc.",B,9782,2,9782_2
14033,Krásná Ves,A,9783,1,9783_1
14034,Krásná Ves,B,9783,2,9783_2
14035,"Hořovice,Komenského",A,9784,1,9784_1
14036,"Hořovice,Vrchlického",B,9784,2,9784_2
14037,"Hořovice,u Dražovky",A,9785,1,9785_1
14038,"Hořovice,u Dražovky",B,9785,2,9785_2
14039,"Hořovice,cihelna",A,9786,1,9786_1
14040,"Hořovice,cihelna",B,9786,2,9786_2
14041,"Hořovice,u garáží",A,9787,1,9787_1
14042,"Hořovice,u garáží",B,9787,2,9787_2
14043,"Tlustice,Cintlovka",A,9788,1,9788_1
14044,"Tlustice,Cintlovka",B,9788,2,9788_2
14045,Podluhy,A,9789,1,9789_1
14046,Podluhy,B,9789,2,9789_2
14047,"Podluhy,Na drahách",A,9790,1,9790_1
14048,"Hvozdec,myslivna",A,9791,1,9791_1
14049,"Hvozdec,myslivna",B,9791,2,9791_2
14050,Hvozdec,A,9792,1,9792_1
14051,Hvozdec,B,9792,2,9792_2
14052,"Hvozdec,Mrtník",A,9793,1,9793_1
14053,"Čenkov,Záv.",A,9794,1,9794_1
14054,"Čenkov,Záv.",B,9794,2,9794_2
14055,Čenkov,A,9795,1,9795_1
14056,Čenkov,B,9795,2,9795_2
14057,"Čenkov,U Kříže",A,9796,1,9796_1
14058,"Čenkov,U Kříže",B,9796,2,9796_2
14059,"Jince,Sokolovna",A,9797,1,9797_1
14060,"Jince,Sokolovna",B,9797,2,9797_2
14061,"Jince,Nám.",A,9798,1,9798_1
14062,"Jince,Nám.",B,9798,2,9798_2
14063,"Jince,Mlýn",A,9799,1,9799_1
14064,"Jince,Mlýn",B,9799,2,9799_2
14065,"Jince,Rejkovice,lopatárna",A,9800,1,9800_1
14066,"Jince,Rejkovice,lopatárna",B,9800,2,9800_2
14067,"Jince,Plešivec",A,9801,1,9801_1
14068,"Jince,Plešivec",B,9801,2,9801_2
14069,Felbabka,A,9802,1,9802_1
14070,Felbabka,B,9802,2,9802_2
14071,"Felbabka,rozc.",C,9802,3,9802_3
14072,"Felbabka,rozc.",D,9802,4,9802_4
14073,Křešín,A,9803,1,9803_1
14074,"Rpety,Draha",A,9804,1,9804_1
14075,"Rpety,Draha",B,9804,2,9804_2
14076,Rpety,A,9805,1,9805_1
14077,Rpety,B,9805,2,9805_2
14078,"Rpety,ZD",A,9806,1,9806_1
14079,"Rpety,ZD",B,9806,2,9806_2
14080,"Malá Víska,u Lisých",1,9807,1,9807_1
14081,"Malá Víska,u Lisých",2,9807,2,9807_2
14082,"Běštín,transformátor",A,9808,1,9808_1
14083,"Běštín,transformátor",B,9808,2,9808_2
14084,"Běštín,škola",A,9809,1,9809_1
14085,"Běštín,škola",B,9809,2,9809_2
14086,"Hostomice,odb.Zátor",A,9810,1,9810_1
14087,"Hostomice,odb.Zátor",B,9810,2,9810_2
14088,"Hostomice,nám.",A,9811,1,9811_1
14089,"Hostomice,škola",A,9812,1,9812_1
14090,"Hostomice,škola",B,9812,2,9812_2
14091,"Hostomice,Bezdědice",A,9813,1,9813_1
14092,"Hostomice,Bezdědice",B,9813,2,9813_2
14093,"Hostomice,Lštěň,rozc.",A,9814,1,9814_1
14094,"Hostomice,Lštěň,rozc.",B,9814,2,9814_2
14095,"Hostomice,Lštěň",A,9815,1,9815_1
14096,Bzová,A,9816,1,9816_1
14097,"Březová,Pod hrází",A,9817,1,9817_1
14098,"Březová,Pod hrází",B,9817,2,9817_2
14099,Březová,A,9818,1,9818_1
14100,Březová,B,9818,2,9818_2
14101,"Březová,háj.",A,9819,1,9819_1
14102,"Březová,háj.",B,9819,2,9819_2
14103,"Kublov,U Křížku",A,9820,1,9820_1
14104,"Kublov,U Křížku",B,9820,2,9820_2
14105,Točník,A,9821,1,9821_1
14106,Točník,B,9821,2,9821_2
14107,"Záluží,u kovárny",C,9823,3,9823_3
14108,"Záluží,u kovárny",D,9823,4,9823_4
14109,"Záluží,v Brance",A,9824,1,9824_1
14110,"Záluží,v Brance",B,9824,2,9824_2
14111,"Záluží,transformátor",A,9825,1,9825_1
14112,"Záluží,transformátor",B,9825,2,9825_2
14113,"Osek,Vystrkov",A,9826,1,9826_1
14114,"Osek,Vystrkov",B,9826,2,9826_2
14115,Osek,A,9827,1,9827_1
14116,Osek,B,9827,2,9827_2
14117,"Osek,u Anýže",A,9828,1,9828_1
14118,"Komárov,Buzuluk",A,9829,1,9829_1
14119,"Komárov,Buzuluk",B,9829,2,9829_2
14120,Komárov,A,9830,1,9830_1
14121,Komárov,B,9830,2,9830_2
14122,"Komárov,Lidový dům",A,9831,1,9831_1
14123,"Komárov,Lidový dům",B,9831,2,9831_2
14124,"Komárov,Sokolovice",A,9832,1,9832_1
14125,"Komárov,Sokolovice",B,9832,2,9832_2
14126,"Komárov,Na Kocábce",A,9833,1,9833_1
14127,"Komárov,Na Kocábce",B,9833,2,9833_2
14128,"Komárov,sídl.",A,9834,1,9834_1
14129,"Komárov,sídl.",B,9834,2,9834_2
14130,"Chaloupky,Ptákov",A,9835,1,9835_1
14131,"Chaloupky,Ptákov",B,9835,2,9835_2
14132,Chaloupky,A,9836,1,9836_1
14133,Chaloupky,B,9836,2,9836_2
14134,Chaloupky,C,9836,3,9836_3
14135,Chaloupky,D,9836,4,9836_4
14136,"Chaloupky,Neřežín",A,9837,1,9837_1
14137,Malá Víska,A,9838,1,9838_1
14138,"Lochovice,papírna I",A,9839,1,9839_1
14139,"Lochovice,papírna I",B,9839,2,9839_2
14140,"Lochovice,Obora",A,9840,1,9840_1
14141,"Lochovice,Obora",B,9840,2,9840_2
14142,"Lochovice,u závor",A,9841,1,9841_1
14143,"Lochovice,u závor",B,9841,2,9841_2
14144,"Lochovice,nám.",A,9842,1,9842_1
14145,"Lochovice,nám.",B,9842,2,9842_2
14146,"Lochovice,Na Drahách",A,9843,1,9843_1
14147,"Lochovice,Na Drahách",B,9843,2,9843_2
14148,"Lochovice,traktorka",A,9844,1,9844_1
14149,"Lochovice,traktorka",B,9844,2,9844_2
14150,"Lochovice,ústav",A,9845,1,9845_1
14151,"Lochovice,ústav",B,9845,2,9845_2
14152,"Lochovice,Netolice",A,9846,1,9846_1
14153,"Lochovice,Netolice",B,9846,2,9846_2
14154,"Lochovice,Netolice,rozc.",A,9847,1,9847_1
14155,"Lochovice,Netolice,rozc.",B,9847,2,9847_2
14156,Lhotka,A,9848,1,9848_1
14157,Lhotka,B,9848,2,9848_2
14158,Neumětely,A,9849,1,9849_1
14159,Neumětely,B,9849,2,9849_2
14160,Libomyšl,A,9850,1,9850_1
14161,"Libomyšl,u mostu",A,9851,1,9851_1
14162,"Libomyšl,u mostu",B,9851,2,9851_2
14163,"Libomyšl,Želkovice",A,9852,1,9852_1
14164,"Málkov,Jednota",A,9853,1,9853_1
14165,Otmíče,A,9855,1,9855_1
14166,Otmíče,B,9855,2,9855_2
14167,Praskolesy,A,9856,1,9856_1
14168,Praskolesy,B,9856,2,9856_2
14169,Praskolesy,C,9856,3,9856_3
14170,Kotopeky,A,9857,1,9857_1
14171,Kotopeky,B,9857,2,9857_2
14172,"Kotopeky,u bytovky",A,9858,1,9858_1
14173,"Kotopeky,u bytovky",B,9858,2,9858_2
14174,"Kotopeky,Tihava",A,9859,1,9859_1
14175,"Kotopeky,Tihava",B,9859,2,9859_2
14176,"Kotopeky,Tihava,u mostu",A,9860,1,9860_1
14177,"Kotopeky,Tihava,u mostu",B,9860,2,9860_2
14178,"Zaječov,u mostu",A,9861,1,9861_1
14179,"Zaječov,u mostu",B,9861,2,9861_2
14180,"Zaječov,Hamburk",A,9862,1,9862_1
14181,"Zaječov,Hamburk",B,9862,2,9862_2
14182,Zaječov,A,9863,1,9863_1
14183,Zaječov,B,9863,2,9863_2
14184,"Zaječov,Kvaň,ObÚ",A,9864,1,9864_1
14185,"Zaječov,Kvaň,ObÚ",B,9864,2,9864_2
14186,"Zaječov,Kvaň,u Vrby",A,9865,1,9865_1
14187,"Zaječov,Kvaň,u Vrby",B,9865,2,9865_2
14188,"Zaječov,Kvaň,u Ciprů",A,9866,1,9866_1
14189,"Zaječov,Kvaň,u Ciprů",B,9866,2,9866_2
14190,Jivina,A,9867,1,9867_1
14191,Jivina,B,9867,2,9867_2
14192,Olešná,A,9868,1,9868_1
14193,Olešná,B,9868,2,9868_2
14194,"Zaječov,mlýn",A,9869,1,9869_1
14195,"Zaječov,mlýn",B,9869,2,9869_2
14196,"Brodce,Obecní úřad",A,9870,1,9870_1
14197,"Brodce,Obecní úřad",B,9870,2,9870_2
14198,"Horní Beřkovice,točna",A,9871,1,9871_1
14199,"Strančice,obchodní centrum",A,9873,1,9873_1
14200,"Strančice,obchodní centrum",B,9873,2,9873_2
14201,"Strančice,obchodní centrum",C,9873,3,9873_3
14202,"Maršovice,Zderadice",A,9875,1,9875_1
14203,"Roudnice n.L.,Hornická",A,9876,1,9876_1
14204,"Roudnice n.L.,Hornická",B,9876,2,9876_2
14205,"Roudnice n.L.,sídliště",A,9877,1,9877_1
14206,"Roudnice n.L.,sídliště",B,9877,2,9877_2
14207,"Roudnice n.L.,nemocnice",A,9878,1,9878_1
14208,"Roudnice n.L.,nemocnice",B,9878,2,9878_2
14209,"Roudnice n.L.,ČSAD",A,9879,1,9879_1
14210,Břeclavská,A,9880,1,9880_1
14211,Břeclavská,B,9880,2,9880_2
14212,"Kunice,Dolní Lomnice,Lomnická",A,9881,1,9881_1
14213,"Kunice,Dolní Lomnice,Lomnická",B,9881,2,9881_2
14214,"Buš,Pod Klíčem",A,9882,1,9882_1
14215,"Buš,Pod Klíčem",B,9882,2,9882_2
14216,"Hýskov,Na Krétě",A,9883,1,9883_1
14217,"Hýskov,Na Krétě",B,9883,2,9883_2
14218,"Rožďalovice,nám.",A,9884,1,9884_1
14219,"Rožďalovice,škola",A,9885,1,9885_1
14220,"Rožďalovice,škola",B,9885,2,9885_2
